fxosaccx,fxosaccy,fxosaccz,lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,a3,a4,a5,f1,f2,timestamp
24,-848,17748,0,0,0,0,0,0,21247,20747,21051,13427,16087,21098,39,1,2920
612,-40,16824,0,0,0,0,0,0,20005,20216,22990,21257,21857,22161,39,0,2930
-1528,868,19512,0,0,0,0,0,0,15224,17389,19032,13287,23986,17517,39,0,2940
2312,-1604,16448,0,0,0,0,0,0,12198,8427,19323,19334,23023,15161,39,1,2950
408,-396,14824,0,0,0,0,0,0,10046,19353,21054,16359,17222,14470,39,0,2960
304,-1292,17292,0,0,0,0,0,0,16877,15007,22051,13297,23939,23933,38,1,2970
672,428,16104,0,0,0,0,0,0,17407,9543,23981,19087,26499,26834,40,0,2980
-1668,384,18292,0,0,0,0,0,0,13074,13333,19957,18932,25334,19175,39,0,2990
1896,-1636,17132,0,0,0,0,0,0,11236,16287,21960,15287,24753,23124,39,1,3000
-96,416,15080,0,0,0,0,0,0,16852,10917,22045,19339,25014,22177,40,0,3010
916,-1052,18068,0,0,0,0,0,0,14496,13087,15227,15345,20193,19140,39,1,3020
168,784,15520,0,0,0,0,0,0,13277,13839,15501,7733,22607,17511,40,0,3030
-1272,224,19024,0,0,0,0,0,0,15062,17129,11296,8635,24587,16080,40,0,3040
1948,-820,17532,0,0,0,0,0,0,21179,23198,19093,11377,19282,19152,41,1,3050
-724,0,14332,0,0,0,0,0,0,23016,15180,13340,15001,23795,21100,40,0,3060
1752,-1740,15328,0,0,0,0,0,0,11049,8139,15181,17275,23171,17230,39,1,3070
-104,1136,16612,0,0,0,0,0,0,10177,14769,17261,18466,23967,21814,41,0,3080
-824,-592,18024,0,0,0,0,0,0,13190,20858,15481,15205,21100,17254,41,0,3090
1872,592,19292,0,0,0,0,0,0,18000,21132,11512,11645,19263,20725,40,1,3100
-1616,388,15972,0,0,0,0,0,0,22045,20584,15239,17304,17543,18351,40,0,3110
2004,-1816,15992,0,0,0,0,0,0,17019,14218,18270,13350,17090,14393,40,1,3120
-264,688,17468,0,0,0,0,0,0,7569,7415,13304,9456,13466,9595,41,0,3130
36,-1628,16448,0,0,0,0,0,0,7145,12199,17126,12569,15512,11429,40,0,3140
1060,1972,17836,0,0,0,0,0,0,11231,18800,21134,15305,14296,15295,41,1,3150
-1560,1392,18800,0,0,0,0,0,0,15181,23817,14585,13465,18726,20853,40,0,3160
1276,-1380,17208,0,0,0,0,0,0,18316,22943,13168,8480,22960,24005,41,1,3170
-688,-56,16136,0,0,0,0,0,0,14904,19965,17278,13256,23087,26053,40,0,3180
1684,-1600,14400,0,0,0,0,0,0,18817,15156,23913,17194,25094,23971,40,1,3190
556,1424,17944,0,0,0,0,0,0,7725,7425,23135,15074,23032,22943,40,0,3200
-1400,-172,17592,0,0,0,0,0,0,4462,9435,23014,15214,26726,17210,39,0,3210
1012,-512,17496,0,0,0,0,0,0,11959,10547,15175,18150,23119,13442,40,1,3220
-1356,740,19048,0,0,0,0,0,0,7466,14072,23208,17090,22977,18309,40,0,3230
2432,-1640,14376,0,0,0,0,0,0,13341,15124,19106,18043,23980,19000,39,1,3240
-76,192,17008,0,0,0,0,0,0,9247,13093,20869,23206,21058,15401,39,0,3250
-2160,-968,17860,0,0,0,0,0,0,9060,9215,19294,21321,19250,16068,39,0,3260
1852,-1696,17232,0,0,0,0,0,0,10335,9216,21179,15503,21963,23075,40,1,3270
-196,560,15812,0,0,0,0,0,0,5451,7085,15231,15285,24992,17556,38,0,3280
504,-1120,15980,0,0,0,0,0,0,13404,17294,20058,21960,26692,21133,39,2,3290
292,1472,17652,0,0,0,0,0,0,17224,15193,25013,18975,24090,19478,39,0,3300
-2620,1552,18388,0,0,0,0,0,0,17941,19680,25165,19161,26810,19178,38,0,3310
2120,-1752,16504,0,0,0,0,0,0,14938,19012,18995,18130,25124,26878,38,1,3320
80,272,15984,0,0,0,0,0,0,22908,20028,20912,21113,21094,19124,38,0,3330
100,-180,16592,0,0,0,0,0,0,20005,20864,16990,19953,24122,22801,38,1,3340
636,844,17624,0,0,0,0,0,0,20125,19700,22056,22962,23063,23812,38,0,3350
-2164,992,17324,0,0,0,0,0,0,18651,13406,23946,17050,21054,19103,38,0,3360
1708,-1520,16732,0,0,0,0,0,0,21022,23873,17214,19037,22782,20860,37,1,3370
964,768,17308,0,0,0,0,0,0,24841,20794,17232,20984,24757,26975,39,0,3380
-1416,304,16396,0,0,0,0,0,0,23916,21859,25923,25120,24742,29855,39,1,3390
2580,-216,20188,0,0,0,0,0,0,23622,17912,28878,19175,28630,25271,39,0,3400
-1428,828,13664,0,0,0,0,0,0,19770,15060,23723,23010,28655,21830,38,0,3410
940,-892,17120,0,0,0,0,0,0,10961,11292,21218,20192,23776,15580,38,1,3420
592,992,16864,0,0,0,0,0,0,13264,18686,20829,17155,18262,20979,39,0,3430
-1448,-452,16648,0,0,0,0,0,0,24107,17006,17350,19265,21107,19480,40,0,3440
2096,272,18824,0,0,0,0,0,0,21272,21956,18843,25022,23798,18899,39,1,3450
-1256,772,14760,0,0,0,0,0,0,24965,25208,25902,27838,24762,23139,39,0,3460
1420,-1496,14620,0,0,0,0,0,0,19033,21018,25896,30820,27759,21886,40,1,3470
-344,640,16812,0,0,0,0,0,0,16204,12145,26735,19163,28939,23066,39,0,3480
-128,-784,16860,0,0,0,0,0,0,11205,15033,21280,18918,29782,17223,39,1,3490
1456,1084,18552,0,0,0,0,0,0,21220,23128,22857,24893,22955,18280,39,0,3500
-2228,768,16568,0,0,0,0,0,0,16907,10370,24974,22928,23913,17194,39,0,3510
1928,-1648,16648,0,0,0,0,0,0,7425,13358,23298,19951,23746,19185,39,1,3520
604,852,16836,0,0,0,0,0,0,15072,21905,19445,15549,20101,20085,39,0,3530
-728,-776,16336,0,0,0,0,0,0,21895,21969,14511,15061,23030,19421,40,1,3540
1400,1120,18500,0,0,0,0,0,0,22855,16141,17159,16994,24092,17175,39,0,3550
-1804,820,15068,0,0,0,0,0,0,15047,13403,22005,22207,26046,22193,39,0,3560
1552,-1436,16652,0,0,0,0,0,0,16383,18042,23771,19293,26667,24820,39,1,3570
-16,400,16792,0,0,0,0,0,0,22970,19616,21307,15183,24022,21136,40,0,3580
328,-896,16180,0,0,0,0,0,0,13189,14973,17175,15406,21379,19086,39,2,3590
952,1984,18080,0,0,0,0,0,0,12972,17086,21069,15235,24793,21192,40,0,3600
-2008,1220,18568,0,0,0,0,0,0,19025,19106,17198,21206,25263,19459,39,0,3610
1468,-1180,17000,0,0,0,0,0,0,17135,23915,16464,18388,26012,20876,39,1,3620
-84,-164,15412,0,0,0,0,0,0,23899,25042,18856,23056,27973,22985,40,0,3630
740,-1048,15304,0,0,0,0,0,0,23980,22180,19091,23036,28163,24915,39,1,3640
764,1956,18268,0,0,0,0,0,0,20737,18707,26617,18857,25013,22171,39,0,3650
-1984,760,19608,0,0,0,0,0,0,17003,11945,19031,19053,26522,22059,39,0,3660
1548,-952,17548,0,0,0,0,0,0,6556,15192,19281,20048,23025,17996,40,1,3670
-564,-452,17200,0,0,0,0,0,0,16952,22960,20102,15403,19265,22846,40,0,3680
1116,-948,14188,0,0,0,0,0,0,21982,23076,22016,18331,22822,26006,40,1,3690
744,1104,18120,0,0,0,0,0,0,25100,21082,17047,21287,25997,26016,40,0,3700
-1488,-340,20068,0,0,0,0,0,0,19860,20968,23001,24000,24116,24878,39,0,3710
944,-392,17144,0,0,0,0,0,0,23080,20613,21013,21204,24573,21078,40,1,3720
-940,-168,18208,0,0,0,0,0,0,20324,21884,21990,21947,29829,23943,41,0,3730
1768,-904,13952,0,0,0,0,0,0,20939,25768,24975,20175,28955,25001,40,1,3740
380,456,17768,0,0,0,0,0,0,27584,25745,19123,18894,26702,24858,40,0,3750
92,-996,18684,0,0,0,0,0,0,23898,26994,22172,22852,24140,18019,40,0,3760
380,372,16112,0,0,0,0,0,0,23799,24661,21936,25033,24082,19146,40,1,3770
-1248,136,19324,0,0,0,0,0,0,23786,18326,26942,26536,23419,21098,40,0,3780
1924,-1092,16104,0,0,0,0,0,0,12312,13919,22049,23178,25909,25867,41,1,3790
-644,-228,15480,0,0,0,0,0,0,12834,17977,17050,22908,24717,21851,40,0,3800
1496,-2016,16164,0,0,0,0,0,0,22990,17436,23193,25079,24067,21081,40,1,3810
-500,924,15968,0,0,0,0,0,0,13166,9181,21120,21299,19179,17542,40,0,3820
-428,-76,19836,0,0,0,0,0,0,14026,10884,18914,20014,21084,15146,40,0,3830
1792,-272,17764,0,0,0,0,0,0,13949,12877,21057,19213,20223,14277,40,1,3840
-1692,484,16192,0,0,0,0,0,0,16988,16025,17035,14088,19278,18921,40,0,3850
1972,-1724,15932,0,0,0,0,0,0,13335,12315,15131,19872,21336,18347,39,1,3860
-380,440,16556,0,0,0,0,0,0,15846,12315,15555,21844,23880,17358,40,0,3870
60,-488,16680,0,0,0,0,0,0,9490,12881,19038,19854,26969,17222,39,0,3880
976,888,17960,0,0,0,0,0,0,14963,12456,19341,11504,21904,18366,39,1,3890
-2160,1276,17284,0,0,0,0,0,0,16243,18418,16252,19323,21260,18307,39,0,3900
1740,-1584,15880,0,0,0,0,0,0,19615,17074,19160,21115,25009,17211,39,1,3910
-228,652,16464,0,0,0,0,0,0,21183,16144,22997,22979,25729,20727,39,0,3920
296,-1044,15896,0,0,0,0,0,0,17233,17313,23926,20780,24862,24874,39,0,3930
372,1300,17920,0,0,0,0,0,0,18829,15274,25940,20836,25009,19405,38,1,3940
-2352,1420,17748,0,0,0,0,0,0,16351,11112,23940,25037,25899,15370,39,0,3950
1756,-1496,16284,0,0,0,0,0,0,10062,9320,22826,23892,23063,13539,38,1,3960
608,452,16680,0,0,0,0,0,0,12327,6307,13344,17202,24592,13283,39,0,3970
-584,-460,16516,0,0,0,0,0,0,7326,12332,14128,17293,21815,19183,39,0,3980
1412,980,18432,0,0,0,0,0,0,16094,14488,17173,17136,21851,23074,39,1,3990
-1572,632,15060,0,0,0,0,0,0,17111,21584,17477,14110,19287,22877,38,0,4000
-108,-1292,16652,0,0,0,0,0,0,15831,14031,18984,17059,19123,23074,39,1,4010
556,-196,15040,0,0,0,0,0,0,11951,10963,21267,18126,21957,20210,39,0,4020
-1516,272,18736,0,0,0,0,0,0,13315,15547,19347,16077,24114,21187,40,0,4030
1472,-1080,15808,0,0,0,0,0,0,21835,14902,17119,9456,19097,20860,39,1,4040
344,368,16572,0,0,0,0,0,0,15272,11564,16834,15155,17208,23054,39,0,4050
508,-1324,19816,0,0,0,0,0,0,9228,12476,22186,17135,24578,19480,39,1,4060
-324,620,15008,0,0,0,0,0,0,13183,13360,16963,19122,23175,20106,40,0,4070
-1540,128,19284,0,0,0,0,0,0,16026,11325,20037,21015,24894,15510,40,0,4080
1984,-784,16952,0,0,0,0,0,0,17034,21235,18043,12422,21828,15194,40,1,4090
-456,-316,15088,0,0,0,0,0,0,25759,22971,13499,11156,17170,18355,39,0,4100
1136,-1700,16872,0,0,0,0,0,0,21197,24792,17082,12469,21075,21096,40,1,4110
52,1024,16272,0,0,0,0,0,0,21641,21084,15280,19044,21099,21124,40,0,4120
-1268,116,19304,0,0,0,0,0,0,13288,15047,19223,18212,17251,15143,41,0,4130
1792,-500,18760,0,0,0,0,0,0,11345,11322,17119,20053,23069,20975,40,1,4140
-636,120,14380,0,0,0,0,0,0,10395,8300,23888,24857,25079,24922,40,0,4150
1700,-1624,14864,0,0,0,0,0,0,7423,8455,26091,25011,25863,26689,40,1,4160
-648,992,17156,0,0,0,0,0,0,8097,9384,22009,26922,21097,23053,41,0,4170
-368,-1052,17048,0,0,0,0,0,0,10389,7468,25679,21907,27888,19147,40,1,4180
1528,1200,18880,0,0,0,0,0,0,10940,7429,22919,23845,23063,15335,41,0,4190
-2100,752,16532,0,0,0,0,0,0,10350,10259,22870,23918,22978,19058,40,0,4200
1928,-1428,16140,0,0,0,0,0,0,12353,11298,22105,17377,22085,22657,40,1,4210
-556,464,16248,0,0,0,0,0,0,5664,15285,23210,21101,24122,20014,40,0,4220
1220,-1544,16180,0,0,0,0,0,0,17988,20917,15102,18879,24998,17288,40,1,4230
508,2212,17760,0,0,0,0,0,0,13071,19053,21147,21242,27848,17431,40,0,4240
-2056,1656,18564,0,0,0,0,0,0,15085,17371,17180,17152,23002,18805,40,0,4250
1500,-1468,17580,0,0,0,0,0,0,19119,19915,19003,17150,21131,24817,39,1,4260
-884,244,16240,0,0,0,0,0,0,19114,19806,23034,21731,23203,21122,40,0,4270
1624,-1020,14800,0,0,0,0,0,0,21185,21322,23062,20247,26528,26086,39,1,4280
76,1440,18600,0,0,0,0,0,0,23830,15797,23734,18919,25909,21081,39,0,4290
-1900,428,18196,0,0,0,0,0,0,15041,10928,19316,21965,25035,23007,39,0,4300
1400,-792,17472,0,0,0,0,0,0,9347,14165,15314,18349,26864,17212,39,1,4310
-1012,96,18072,0,0,0,0,0,0,15113,19074,20984,15478,19191,19135,39,0,4320
1728,-1044,14156,0,0,0,0,0,0,17289,12347,18958,21018,24068,23053,40,1,4330
472,692,17608,0,0,0,0,0,0,10524,10455,23744,18904,23046,18291,39,0,4340
-1580,384,18700,0,0,0,0,0,0,12334,9680,23915,25598,24001,21111,38,0,4350
1300,-968,17516,0,0,0,0,0,0,9386,10528,24821,22711,30756,21053,40,1,4360
-844,-376,18424,0,0,0,0,0,0,8423,15131,26550,20853,22776,22867,39,0,4370
1256,-620,14712,0,0,0,0,0,0,17677,23018,21395,18107,23782,24798,39,1,4380
544,744,18024,0,0,0,0,0,0,13084,15734,15182,13116,22785,25918,39,0,4390
-1212,-508,19968,0,0,0,0,0,0,9335,12598,14955,11348,26682,24765,38,0,4400
1000,-576,16884,0,0,0,0,0,0,12985,11483,21928,15108,24923,25742,40,1,4410
-940,-456,18756,0,0,0,0,0,0,13242,13227,24848,18175,28647,19126,40,0,4420
1000,-892,13744,0,0,0,0,0,0,19107,22843,26804,20047,23040,19145,40,1,4430
784,868,18204,0,0,0,0,0,0,23691,19921,22012,20079,23011,17324,40,0,4440
-492,-752,20476,0,0,0,0,0,0,12310,16817,15485,13289,19120,13441,39,0,4450
556,-232,16604,0,0,0,0,0,0,19913,21904,17315,15112,21306,16852,39,1,4460
-1100,-176,18924,0,0,0,0,0,0,18968,24766,22039,19249,20057,19486,41,0,4470
1376,-936,14648,0,0,0,0,0,0,23083,23805,14436,15260,23768,12305,40,1,4480
540,704,17756,0,0,0,0,0,0,24539,18996,15295,19342,19152,13293,40,0,4490
512,-1368,19932,0,0,0,0,0,0,19115,12942,15494,12212,17315,16359,40,0,4500
-40,612,16044,0,0,0,0,0,0,12208,11418,13445,20141,24898,14142,41,1,4510
-1504,96,18996,0,0,0,0,0,0,10099,11169,22934,21353,19886,16205,41,0,4520
2064,-940,15764,0,0,0,0,0,0,17164,21008,20211,18134,19467,14424,41,1,4530
-596,-252,15688,0,0,0,0,0,0,15004,16296,15126,17173,17195,13504,40,0,4540
1256,-2000,16212,0,0,0,0,0,0,14180,19126,16508,19064,21118,22015,41,1,4550
-372,960,16564,0,0,0,0,0,0,17271,17075,21033,21094,26069,24611,40,0,4560
-560,84,19436,0,0,0,0,0,0,21820,21933,19167,23001,23775,20252,40,0,4570
1768,56,18160,0,0,0,0,0,0,21327,20215,15327,19059,19928,15235,40,1,4580
-1828,436,16212,0,0,0,0,0,0,17075,15105,21256,18234,21842,21979,40,0,4590
1956,-1864,15808,0,0,0,0,0,0,9262,12946,19093,15217,19145,24902,40,1,4600
-448,804,16800,0,0,0,0,0,0,9194,11466,20893,19067,21267,22062,40,0,4610
372,-1268,16656,0,0,0,0,0,0,12928,14192,19298,19091,19467,22668,41,0,4620
588,1780,18256,0,0,0,0,0,0,19274,21126,16186,21033,22638,22121,40,1,4630
-2144,1592,17828,0,0,0,0,0,0,23991,22619,22795,23042,26739,26982,39,0,4640
1820,-1612,16512,0,0,0,0,0,0,24475,23970,22765,25678,29764,28734,40,1,4650
-388,364,15512,0,0,0,0,0,0,17101,19988,22839,22110,27751,30737,40,0,4660
800,-1236,16236,0,0,0,0,0,0,12925,12939,22025,23137,28799,23020,39,0,4670
236,1824,17772,0,0,0,0,0,0,18970,19615,20087,19331,24868,15344,40,1,4680
-2212,1508,18996,0,0,0,0,0,0,16435,20107,19059,19247,26842,21119,39,0,4690
1672,-976,17212,0,0,0,0,0,0,20104,19198,24662,25117,27797,21089,39,1,4700
-464,-256,16800,0,0,0,0,0,0,22549,16770,18411,22099,25889,18009,41,0,4710
344,-888,14984,0,0,0,0,0,0,17348,17693,23037,22983,22809,23086,41,1,4720
1328,1408,17304,0,0,0,0,0,0,10427,13766,24811,26093,27475,24093,40,0,4730
-1064,-456,20928,0,0,0,0,0,0,12603,16087,23150,25659,29597,20233,40,0,4740
540,-396,17560,0,0,0,0,0,0,18309,21042,23733,18412,32570,24765,40,1,4750
-516,52,19040,0,0,0,0,0,0,18726,21286,24804,25116,29784,26205,40,0,4760
-496,-984,16676,0,0,0,0,0,0,15154,13343,22803,21365,21097,22214,40,1,4770
1624,1168,18860,0,0,0,0,0,0,13168,12323,23971,15118,17315,19166,40,0,4780
-1844,588,15544,0,0,0,0,0,0,9344,9345,21005,17285,21856,24610,40,0,4790
1820,-1512,16180,0,0,0,0,0,0,10590,11526,23982,21024,22790,26562,41,1,4800
-184,532,16828,0,0,0,0,0,0,14141,10302,23104,19185,23007,22174,41,0,4810
-12,-1620,16036,0,0,0,0,0,0,13163,6465,19201,21051,19176,19174,41,1,4820
1672,2192,18272,0,0,0,0,0,0,5218,9615,20177,15057,18154,17343,41,0,4830
-1496,680,18732,0,0,0,0,0,0,17135,13064,17336,17212,24906,21134,40,1,4840
904,-616,17936,0,0,0,0,0,0,20057,20848,16440,19981,30595,24714,41,0,4850
-804,-204,18504,0,0,0,0,0,0,24574,23798,25861,27049,32591,27746,41,0,4860
1280,-1080,13916,0,0,0,0,0,0,22566,25528,27641,22624,26938,21074,41,1,4870
20,668,18240,0,0,0,0,0,0,25173,16963,19135,18097,22147,18325,41,0,4880
84,-1100,19372,0,0,0,0,0,0,20674,19963,22733,26865,28764,24033,41,1,4890
-352,992,16664,0,0,0,0,0,0,19936,17219,26583,23183,29528,22987,41,0,4900
-844,28,19972,0,0,0,0,0,0,18019,11524,15459,13219,25923,14257,41,0,4910
1304,-1116,16804,0,0,0,0,0,0,14406,7254,14280,10626,21304,16045,42,1,4920
-896,-16,15240,0,0,0,0,0,0,13172,9313,15221,15107,24555,23766,41,0,4930
1792,-2192,16172,0,0,0,0,0,0,11049,7259,23162,15085,24757,24735,41,1,4940
-612,872,16916,0,0,0,0,0,0,11533,10169,22177,19069,25361,17556,41,0,4950
112,-1272,17576,0,0,0,0,0,0,12261,15074,20994,15054,23919,19502,41,2,4960
816,1632,19288,0,0,0,0,0,0,21282,17477,17111,17149,26795,18923,42,0,4970
-1424,976,17480,0,0,0,0,0,0,18775,14233,22037,16462,26853,24054,40,0,4980
1612,-1268,17204,0,0,0,0,0,0,19234,17236,23148,23714,30759,26857,41,1,4990
164,-168,15260,0,0,0,0,0,0,17857,22909,21069,15256,24084,20246,43,0,5000
164,-1448,14372,0,0,0,0,0,0,20113,23863,18885,19319,22051,17143,44,1,5010
420,848,17556,0,0,0,0,0,0,24092,24808,21179,17133,23934,17282,42,0,5020
716,-828,20280,0,0,0,0,0,0,19373,19833,13191,18314,21214,17256,42,1,5030
-908,1312,15928,0,0,0,0,0,0,16366,20891,19031,20860,24991,18239,43,0,5040
-280,-568,20024,0,0,0,0,0,0,23146,25746,13145,18261,23717,18892,42,0,5050
1508,-436,17232,0,0,0,0,0,0,20124,16158,19269,21917,25850,26971,43,1,5060
-636,892,16224,0,0,0,0,0,0,19377,11307,26050,23967,28737,26034,42,0,5070
1380,-2288,17364,0,0,0,0,0,0,11208,12266,23131,17169,26062,23318,43,1,5080
2848,996,19108,0,0,0,0,0,0,12173,16486,23696,18431,29827,21359,45,0,5090
-3232,-948,15748,0,0,0,0,0,0,22948,22074,18176,17095,28942,19323,48,5,5100
2848,308,17364,0,0,0,0,0,0,23926,24947,16385,11254,21094,20756,46,0,5110
1376,96,19564,0,0,0,0,0,0,20779,17841,16500,15296,22992,23029,46,1,5120
80,1612,14340,0,0,0,0,0,0,23140,18112,20218,16226,19915,23764,48,0,5130
-2472,-1068,18328,0,0,0,0,0,0,13001,14305,19201,20053,22038,20231,49,4,5140
660,1304,21860,0,0,0,0,0,0,19315,22796,26813,20984,27896,21048,48,0,5150
-1084,276,15396,0,0,0,0,0,0,21273,18136,17041,15117,25888,15344,49,1,5160
1872,892,18868,0,0,0,0,0,0,13085,16189,17205,13268,21260,17259,51,0,5170
-3068,-1296,18584,0,0,0,0,0,0,22686,23653,17233,17104,22140,18906,52,4,5180
-2592,660,23580,0,0,0,0,0,0,16983,10368,16985,18147,21063,15367,51,0,5190
368,424,16940,0,0,0,0,0,0,13373,11319,16930,25118,17289,18123,52,1,5200
1292,1992,19396,0,0,0,0,0,0,11346,10933,19057,17498,19164,20735,53,0,5210
-412,-312,13940,0,0,0,0,0,0,16002,20898,17274,17908,25878,22809,55,5,5220
-68,860,20092,0,0,0,0,0,0,19914,19778,22932,16951,21096,22176,53,0,5230
3464,-340,15076,0,0,0,0,0,0,15110,14386,21080,19084,26951,26947,54,1,5240
-3464,-200,18500,0,0,0,0,0,0,18070,13018,25676,21829,28607,28853,55,1,5250
1628,-2204,12880,0,0,0,0,0,0,21026,14382,22063,18847,27795,26089,54,0,5260
-656,-272,15668,0,0,0,0,0,0,17235,19942,19139,21958,25754,15479,54,1,5270
2424,2524,19744,0,0,0,0,0,0,19396,16973,17215,22946,21257,12464,54,0,5280
-632,-704,20272,0,0,0,0,0,0,9294,9204,19117,17176,25931,19214,54,1,5290
-508,464,16336,0,0,0,0,0,0,8696,12478,18409,20121,21132,20811,53,0,5300
1812,-1188,15760,0,0,0,0,0,0,17193,23157,21262,17090,22163,19159,54,1,5310
-1492,64,11588,0,0,0,0,0,0,19966,15029,16190,18283,24976,21101,55,0,5320
2260,-2468,17088,0,0,0,0,0,0,13224,17105,21086,18211,26668,20095,54,1,5330
-1252,432,18524,0,0,0,0,0,0,22847,22155,21303,13244,23061,21895,54,1,5340
2500,268,19252,0,0,0,0,0,0,15030,15334,19980,23033,23039,22670,54,0,5350
-2520,152,23236,0,0,0,0,0,0,13877,8529,20204,23049,21845,19111,55,1,5360
180,536,15928,0,0,0,0,0,0,12052,15783,21154,27785,25760,23047,53,0,5370
1540,-1136,17000,0,0,0,0,0,0,9295,16106,28894,29762,25344,24594,55,1,5380
-244,1100,11600,0,0,0,0,0,0,20925,22186,28984,25039,26054,19128,54,0,5390
1688,-2080,12804,0,0,0,0,0,0,18012,14392,26849,22754,27575,22207,54,1,5400
-364,1056,14408,0,0,0,0,0,0,11229,11142,23198,23747,27806,20092,54,0,5410
3220,-1492,20460,0,0,0,0,0,0,13232,7281,23963,21993,27083,26694,54,1,5420
-2788,424,21404,0,0,0,0,0,0,17123,14157,25036,23894,26809,22178,54,1,5430
1620,-236,17800,0,0,0,0,0,0,16483,15907,22273,22889,26085,19175,53,0,5440
-1880,-920,17428,0,0,0,0,0,0,12257,12267,23931,20972,23063,19133,54,1,5450
1076,1100,13316,0,0,0,0,0,0,10551,16321,22941,23165,25972,19382,54,0,5460
1296,-852,13120,0,0,0,0,0,0,14899,16026,17481,15201,22978,17210,55,1,5470
-772,384,14452,0,0,0,0,0,0,17265,19060,14144,17231,23812,19155,54,0,5480
2288,-1684,14668,0,0,0,0,0,0,12168,11177,22767,24031,21455,19085,55,1,5490
-1996,692,15608,0,0,0,0,0,0,14374,17997,22985,20163,22984,18339,55,0,5500
-64,-468,17952,0,0,0,0,0,0,22974,18827,20269,19152,21788,11440,54,1,5510
-1412,996,16964,0,0,0,0,0,0,17253,17375,14434,15128,21928,16206,54,1,5520
2536,-1880,16576,0,0,0,0,0,0,16290,15861,13161,12300,19308,16074,54,0,5530
-2524,568,16376,0,0,0,0,0,0,14154,10906,13136,14179,24046,24794,55,1,5540
2504,-1148,20020,0,0,0,0,0,0,9297,13059,15203,19158,23042,20098,54,0,5550
-1860,-364,17072,0,0,0,0,0,0,15196,16021,22784,25085,21080,22880,56,1,5560
996,968,19380,0,0,0,0,0,0,16003,10378,25083,23263,17354,17343,55,0,5570
-552,-1428,19664,0,0,0,0,0,0,8304,8397,20886,23740,17298,15445,54,1,5580
-960,912,15992,0,0,0,0,0,0,13377,14930,22022,24962,20268,18113,56,1,5590
3204,-1400,16300,0,0,0,0,0,0,14182,15319,24994,22927,23919,17971,55,0,5600
-1644,524,14336,0,0,0,0,0,0,21134,22180,18856,19343,21096,21293,55,1,5610
2032,-1724,20052,0,0,0,0,0,0,17385,10897,19153,17202,21065,17199,54,0,5620
-2160,-140,16032,0,0,0,0,0,0,10210,11421,22007,24127,19113,15367,56,1,5630
1760,1052,20472,0,0,0,0,0,0,7717,8434,21787,15256,19229,16135,55,0,5640
-960,-680,19052,0,0,0,0,0,0,11169,10542,15556,17307,19976,17210,56,3,5650
-944,1356,17248,0,0,0,0,0,0,17348,19233,19231,15037,22053,22180,55,1,5660
2812,-1428,17096,0,0,0,0,0,0,20019,22891,17094,11561,22941,20154,56,0,5670
-1248,524,15900,0,0,0,0,0,0,15132,13022,15097,11270,19127,19194,59,1,5680
2812,-888,19856,0,0,0,0,0,0,10197,15890,20966,17186,22167,17319,55,0,5690
-1884,92,12688,0,0,0,0,0,0,15115,17341,23013,20901,21277,18893,56,2,5700
1708,936,18808,0,0,0,0,0,0,16159,13411,21205,21021,19548,18006,58,1,5710
96,-560,17112,0,0,0,0,0,0,16137,13207,21320,16987,20205,22961,56,1,5720
-572,476,15912,0,0,0,0,0,0,18156,12246,17199,15231,19317,23972,57,1,5730
3600,-1564,20148,0,0,0,0,0,0,17271,9239,21127,20861,22792,24102,57,0,5740
-2596,-480,13108,0,0,0,0,0,0,15958,15950,15266,22033,29400,19937,57,2,5750
996,1420,20072,0,0,0,0,0,0,19121,17124,18903,24826,27822,21115,57,0,5760
-480,-768,12000,0,0,0,0,0,0,19258,16824,23239,16999,20219,18361,58,1,5770
364,480,15068,0,0,0,0,0,0,13121,15198,21266,15236,20705,17501,58,3,5780
1332,-1092,15840,0,0,0,0,0,0,16140,17054,16277,11579,19439,17228,57,0,5790
-1632,-528,13044,0,0,0,0,0,0,11283,10944,15247,7705,18196,16323,59,1,5800
1852,720,26020,0,0,0,0,0,0,11130,5284,11432,6456,16254,16406,59,0,5810
-2532,-232,15552,0,0,0,0,0,0,11176,15133,12156,10369,13279,13573,58,2,5820
60,480,16296,0,0,0,0,0,0,22893,23801,9524,8498,20066,9690,59,1,5830
2372,-1328,12768,0,0,0,0,0,0,16072,11205,12307,9476,16368,11312,59,0,5840
-1368,-172,14984,0,0,0,0,0,0,9245,15755,8613,11386,17295,10503,59,2,5850
516,2056,24396,0,0,0,0,0,0,13170,13243,16041,15080,20890,17997,58,0,5860
-580,-1264,10864,0,0,0,0,0,0,10265,10365,16277,10548,25006,21244,59,1,5870
1124,116,13016,0,0,0,0,0,0,9344,11342,17039,17229,27768,19455,60,6,5880
496,532,14988,0,0,0,0,0,0,14367,9228,13142,17183,23828,16380,59,0,5890
-680,-1760,13272,0,0,0,0,0,0,17941,12317,17085,16925,23789,19086,60,1,5900
984,1804,26088,0,0,0,0,0,0,19241,16426,19071,17178,23839,22703,60,3,5910
-348,-1416,11404,0,0,0,0,0,0,19694,18977,24999,17019,21257,23035,60,0,5920
1328,-892,15880,0,0,0,0,0,0,19285,17145,18161,17166,19500,16347,63,2,5930
1452,948,24772,0,0,0,0,0,0,16027,13235,17179,19306,23361,18063,61,0,5940
